target,server,query_class,response_format,concurrency,repetition,requests,error_fraction,rps,latency_p50_s,latency_p95_s,ttfb_p95_s,mean_response_bytes,generator_cpu_peak,generator_guard_ok,tier
egernia-local,egernia,Q12,csv,64,2,9135,0.0,151.6,0.415099,0.510917,0.476065,109.0,0.07,True,8
egernia-local,egernia,Q12,csv,64,3,9122,0.0,151.308,0.415147,0.522482,0.488578,109.0,0.07,True,8
egernia-local,egernia,Q12,csv,8,1,10856,0.0,180.872,0.042498,0.062129,0.058974,109.0,0.1,True,8
egernia-local,egernia,Q12,csv,8,2,10837,0.0,180.509,0.042607,0.062768,0.05956,109.0,0.1,True,8
egernia-local,egernia,Q12,csv,8,3,10856,0.0,180.81,0.042639,0.062146,0.059177,109.0,0.11,True,8
egernia-local,egernia,Q13,csv,32,1,601,0.0,9.557,3.297081,3.750515,3.750071,2264.9,0.025,True,8
egernia-local,egernia,Q13,csv,32,2,604,0.0,9.561,3.308089,3.724649,3.724053,2265.0,0.02,True,8
egernia-local,egernia,Q13,csv,32,3,612,0.0,9.753,3.247944,3.671333,3.670625,2263.4,0.02,True,8
egernia-local,egernia,Q13,csv,64,1,628,0.0,9.667,6.218818,7.903915,7.862578,2264.8,0.025,True,8
egernia-local,egernia,Q13,csv,64,2,627,0.0,9.547,6.095841,7.975523,7.862123,2265.0,0.025,True,8
egernia-local,egernia,Q13,csv,64,3,645,0.0,9.905,6.370495,7.550507,7.32464,2263.2,0.025,True,8
egernia-local,egernia,Q13,csv,8,1,573,0.0,9.474,0.84105,1.119469,1.118857,2265.7,0.02,True,8
egernia-local,egernia,Q13,csv,8,2,580,0.0,9.611,0.825843,1.116124,1.114635,2264.5,0.015,True,8
egernia-local,egernia,Q13,csv,8,3,594,0.0,9.805,0.800463,1.103185,1.102488,2263.3,0.015,True,8
egernia-local,egernia,mix,csv,32,1,8296,0.0,137.827,0.223078,0.323734,0.313014,42601.9,0.08,True,8
egernia-local,egernia,mix,csv,32,2,8371,0.0,139.038,0.221548,0.314903,0.303297,41984.3,0.07,True,8
egernia-local,egernia,mix,csv,32,3,8287,0.0,137.732,0.224232,0.318364,0.306179,42886.5,0.065,True,8
egernia-local,egernia,mix,csv,64,1,7845,0.0,130.047,0.47871,0.629824,0.564531,42462.3,0.07,True,8
egernia-local,egernia,mix,csv,64,2,7879,0.0,130.644,0.474422,0.628382,0.563515,41954.4,0.07,True,8
egernia-local,egernia,mix,csv,64,3,7853,0.0,130.27,0.47662,0.624478,0.557394,42795.5,0.075,True,8
egernia-local,egernia,mix,csv,8,1,9117,0.0,151.725,0.047683,0.083157,0.076836,42155.9,0.09,True,8
egernia-local,egernia,mix,csv,8,2,9116,0.0,151.677,0.047748,0.08295,0.07631,41519.0,0.095,True,8
egernia-local,egernia,mix,csv,8,3,9119,0.0,151.824,0.047495,0.083078,0.076489,42754.3,0.09,True,8
egernia-local,egernia,Q01,votable,32,1,10461,0.0,174.031,0.178851,0.227894,0.222498,2682.0,0.075,True,8
egernia-local,egernia,Q01,votable,32,2,10440,0.0,173.651,0.179027,0.228551,0.223129,2682.0,0.075,True,8
egernia-local,egernia,Q01,votable,32,3,10377,0.0,172.588,0.18027,0.228406,0.223442,2682.0,0.085,True,8
egernia-local,egernia,Q01,votable,64,1,9776,0.0,162.278,0.386657,0.481814,0.449271,2682.0,0.07,True,8
egernia-local,egernia,Q01,votable,64,2,9733,0.0,161.603,0.387894,0.488297,0.454207,2682.0,0.085,True,8
egernia-local,egernia,Q01,votable,64,3,9802,0.0,162.639,0.383668,0.503856,0.471641,2682.0,0.085,True,8
egernia-local,egernia,Q01,votable,8,1,11465,0.0,191.015,0.040291,0.059484,0.056379,2682.0,0.11,True,8
egernia-local,egernia,Q01,votable,8,2,11389,0.0,189.707,0.040498,0.05912,0.056375,2682.0,0.105,True,8
egernia-local,egernia,Q01,votable,8,3,11464,0.0,190.98,0.040218,0.058949,0.055832,2682.0,0.12,True,8
egernia-local,egernia,Q02,votable,32,1,8300,0.0,138.063,0.226244,0.280356,0.274629,52518.8,0.075,True,8
egernia-local,egernia,Q02,votable,32,2,8288,0.0,137.784,0.226608,0.284616,0.277983,52525.7,0.08,True,8
egernia-local,egernia,Q02,votable,32,3,8273,0.0,137.529,0.227392,0.281599,0.27525,52522.9,0.08,True,8
egernia-local,egernia,Q02,votable,64,1,7894,0.0,130.765,0.482682,0.583197,0.546555,52518.2,0.07,True,8
egernia-local,egernia,Q02,votable,64,2,7857,0.0,130.237,0.485089,0.581321,0.544287,52527.1,0.09,True,8
egernia-local,egernia,Q02,votable,64,3,7855,0.0,129.944,0.483871,0.593497,0.556169,52520.5,0.06,True,8
egernia-local,egernia,Q02,votable,8,1,8931,0.0,148.782,0.051816,0.07476,0.07203,52515.9,0.095,True,8
egernia-local,egernia,Q02,votable,8,2,8945,0.0,149.006,0.051845,0.074541,0.071493,52525.3,0.095,True,8
egernia-local,egernia,Q02,votable,8,3,8956,0.0,149.09,0.051434,0.075166,0.072123,52525.9,0.1,True,8
egernia-local,egernia,Q03,votable,32,1,7716,0.0,128.123,0.228726,0.387902,0.385248,35821.7,0.065,True,8
egernia-local,egernia,Q03,votable,32,2,7719,0.0,128.165,0.227463,0.384952,0.382031,35731.2,0.06,True,8
egernia-local,egernia,Q03,votable,32,3,7654,0.0,126.98,0.229464,0.387912,0.384996,35518.6,0.065,True,8
egernia-local,egernia,Q03,votable,64,1,7396,0.0,122.17,0.502909,0.670738,0.633778,35887.4,0.07,True,8
egernia-local,egernia,Q03,votable,64,2,7324,0.0,121.106,0.508788,0.678737,0.641775,35754.7,0.065,True,8
egernia-local,egernia,Q03,votable,64,3,7256,0.0,120.051,0.514222,0.681055,0.642707,35451.8,0.07,True,8
egernia-local,egernia,Q03,votable,8,1,8229,0.0,136.958,0.038202,0.188198,0.186574,35814.9,0.085,True,8
egernia-local,egernia,Q03,votable,8,2,8183,0.0,136.205,0.038401,0.189079,0.186996,35812.7,0.09,True,8
egernia-local,egernia,Q03,votable,8,3,8143,0.0,135.449,0.037452,0.189496,0.187795,35496.3,0.09,True,8
egernia-local,egernia,Q04,votable,32,1,7366,0.0,122.327,0.256519,0.314797,0.302762,81036.9,0.065,True,8
egernia-local,egernia,Q04,votable,32,2,7307,0.0,121.331,0.259111,0.318683,0.307071,81043.1,0.07,True,8
egernia-local,egernia,Q04,votable,32,3,7313,0.0,121.507,0.258118,0.316328,0.304728,81066.4,0.065,True,8
egernia-local,egernia,Q04,votable,64,1,6975,0.0,115.608,0.547866,0.649836,0.577489,81039.1,0.06,True,8
egernia-local,egernia,Q04,votable,64,2,6968,0.0,115.278,0.546997,0.654392,0.574074,81047.6,0.07,True,8
egernia-local,egernia,Q04,votable,64,3,6975,0.0,115.578,0.550157,0.638339,0.565154,81033.4,0.07,True,8
egernia-local,egernia,Q04,votable,8,1,7565,0.0,126.01,0.062036,0.084108,0.07797,81029.4,0.085,True,8
egernia-local,egernia,Q04,votable,8,2,7533,0.0,125.471,0.062356,0.084028,0.077754,81042.1,0.08,True,8
egernia-local,egernia,Q04,votable,8,3,7592,0.0,126.483,0.061725,0.083791,0.078058,81048.8,0.085,True,8
egernia-local,egernia,Q05,votable,32,1,9347,0.0,155.471,0.200739,0.255275,0.249273,6865.3,0.085,True,8
egernia-local,egernia,Q05,votable,32,2,9293,0.0,154.474,0.201611,0.262179,0.253839,6949.3,0.08,True,8
egernia-local,egernia,Q05,votable,32,3,9375,0.0,155.826,0.199834,0.254686,0.248374,7010.5,0.07,True,8
egernia-local,egernia,Q05,votable,64,1,8828,0.0,146.465,0.429453,0.533158,0.496701,6883.7,0.065,True,8
egernia-local,egernia,Q05,votable,64,2,8864,0.0,147.061,0.426599,0.538256,0.499653,6954.1,0.07,True,8
egernia-local,egernia,Q05,votable,64,3,8903,0.0,147.827,0.424972,0.53112,0.497397,7028.1,0.075,True,8
egernia-local,egernia,Q05,votable,8,1,10519,0.0,175.263,0.044004,0.06359,0.060698,6903.6,0.095,True,8
egernia-local,egernia,Q05,votable,8,2,10488,0.0,174.703,0.044186,0.063804,0.060841,6925.4,0.105,True,8
egernia-local,egernia,Q05,votable,8,3,10453,0.0,174.063,0.044231,0.064413,0.061242,7020.7,0.095,True,8
egernia-local,egernia,Q06,votable,32,1,7545,0.0,125.342,0.250549,0.31004,0.297051,94943.3,0.07,True,8
egernia-local,egernia,Q06,votable,32,2,7511,0.0,124.814,0.252128,0.312066,0.298698,96663.7,0.07,True,8
egernia-local,egernia,Q06,votable,32,3,7546,0.0,125.438,0.250799,0.312575,0.297434,96187.8,0.07,True,8
egernia-local,egernia,Q06,votable,64,1,7201,0.0,119.111,0.528327,0.652154,0.565467,95039.4,0.07,True,8
egernia-local,egernia,Q06,votable,64,2,7166,0.0,118.719,0.529399,0.654616,0.569958,96967.2,0.07,True,8
egernia-local,egernia,Q06,votable,64,3,7107,0.0,117.693,0.535082,0.663914,0.574231,96531.2,0.075,True,8
egernia-local,egernia,Q06,votable,8,1,8152,0.0,135.755,0.057323,0.08194,0.074924,95314.5,0.09,True,8
egernia-local,egernia,Q06,votable,8,2,8191,0.0,136.425,0.056964,0.08159,0.074612,95554.8,0.09,True,8
egernia-local,egernia,Q06,votable,8,3,8164,0.0,135.976,0.056991,0.082053,0.074658,96802.3,0.085,True,8
egernia-local,egernia,Q07,votable,32,1,8767,0.0,145.677,0.213964,0.272234,0.26605,28280.1,0.08,True,8
egernia-local,egernia,Q07,votable,32,2,8755,0.0,145.587,0.214295,0.27414,0.268007,28461.6,0.085,True,8
egernia-local,egernia,Q07,votable,32,3,8761,0.0,145.651,0.214616,0.269884,0.264115,28323.8,0.095,True,8
egernia-local,egernia,Q07,votable,64,1,8354,0.0,138.524,0.45424,0.559421,0.519488,28315.7,0.075,True,8
egernia-local,egernia,Q07,votable,64,2,8336,0.0,138.227,0.453839,0.55804,0.514856,28338.1,0.065,True,8
egernia-local,egernia,Q07,votable,64,3,8391,0.0,139.127,0.453311,0.550986,0.510682,28491.0,0.065,True,8
egernia-local,egernia,Q07,votable,8,1,9665,0.0,160.983,0.048043,0.069332,0.065588,28294.7,0.1,True,8
egernia-local,egernia,Q07,votable,8,2,9687,0.0,161.316,0.047998,0.069219,0.065564,28379.4,0.095,True,8
egernia-local,egernia,Q07,votable,8,3,9666,0.0,161.002,0.048123,0.069576,0.06623,28402.1,0.095,True,8
egernia-local,egernia,Q10,votable,32,1,4766,0.0,79.028,0.400442,0.481428,0.426835,396308.1,0.07,True,8
egernia-local,egernia,Q10,votable,32,2,4767,0.0,79.068,0.40033,0.48432,0.429627,396182.4,0.075,True,8
egernia-local,egernia,Q10,votable,32,3,4771,0.0,79.064,0.400724,0.482562,0.429849,396336.5,0.065,True,8
egernia-local,egernia,Q10,votable,64,1,4588,0.0,75.82,0.839869,0.956419,0.715306,396293.8,0.07,True,8
egernia-local,egernia,Q10,votable,64,2,4592,0.0,75.828,0.83973,0.956865,0.716401,396187.6,0.065,True,8
egernia-local,egernia,Q10,votable,64,3,4582,0.0,75.688,0.841152,0.970021,0.714774,396332.2,0.065,True,8
egernia-local,egernia,Q10,votable,8,1,4899,0.0,81.526,0.096658,0.125218,0.104795,396300.0,0.08,True,8
egernia-local,egernia,Q10,votable,8,2,4871,0.0,81.097,0.096374,0.127252,0.106513,396226.5,0.08,True,8
egernia-local,egernia,Q10,votable,8,3,4907,0.0,81.721,0.096188,0.125741,0.105554,396355.8,0.08,True,8
egernia-local,egernia,Q11,votable,32,1,906,0.0,14.845,2.149068,2.475831,1.388696,3956019.7,0.09,True,8
egernia-local,egernia,Q11,votable,32,2,910,0.0,14.816,2.140814,2.461286,1.367619,3957113.8,0.065,True,8
egernia-local,egernia,Q11,votable,32,3,903,0.0,14.798,2.156448,2.447348,1.391238,3957446.6,0.075,True,8
egernia-local,egernia,Q11,votable,64,1,898,0.0,14.438,4.393345,4.777739,2.151608,3955999.7,0.09,True,8
egernia-local,egernia,Q11,votable,64,2,916,0.0,14.651,4.347391,4.778741,2.154657,3957198.7,0.09,True,8
egernia-local,egernia,Q11,votable,64,3,910,0.0,14.707,4.396318,4.790387,2.155416,3957502.2,0.09,True,8
egernia-local,egernia,Q11,votable,8,1,863,0.0,14.306,0.553193,0.67371,0.468178,3956955.9,0.075,True,8
egernia-local,egernia,Q11,votable,8,2,854,0.0,14.133,0.557796,0.678075,0.492086,3957179.1,0.075,True,8
egernia-local,egernia,Q11,votable,8,3,850,0.0,14.106,0.564399,0.664475,0.490333,3958079.1,0.075,True,8
egernia-local,egernia,Q12,votable,32,1,9608,0.0,159.755,0.194129,0.253409,0.247714,1943.0,0.075,True,8
egernia-local,egernia,Q12,votable,32,2,9542,0.0,158.751,0.19658,0.248555,0.242815,1943.0,0.08,True,8
egernia-local,egernia,Q12,votable,32,3,9623,0.0,160.018,0.193689,0.249068,0.244125,1943.0,0.075,True,8
egernia-local,egernia,Q12,votable,64,1,8993,0.0,149.127,0.422015,0.51644,0.482321,1943.0,0.075,True,8
egernia-local,egernia,Q12,votable,64,2,9008,0.0,149.388,0.420038,0.526153,0.491957,1943.0,0.075,True,8
egernia-local,egernia,Q12,votable,64,3,9006,0.0,149.477,0.419501,0.53842,0.499344,1943.0,0.08,True,8
egernia-local,egernia,Q12,votable,8,1,10750,0.0,178.974,0.042877,0.063225,0.059979,1943.0,0.095,True,8
egernia-local,egernia,Q12,votable,8,2,10734,0.0,178.771,0.042931,0.063558,0.060172,1943.0,0.095,True,8
egernia-local,egernia,Q12,votable,8,3,10731,0.0,178.776,0.043076,0.06307,0.060279,1943.0,0.1,True,8
egernia-local,egernia,Q13,votable,32,1,596,0.0,9.442,3.381769,3.842497,3.841333,4628.7,0.015,True,8
egernia-local,egernia,Q13,votable,32,2,594,0.0,9.364,3.372275,3.790286,3.788429,4628.9,0.02,True,8
egernia-local,egernia,Q13,votable,32,3,601,0.0,9.548,3.333947,3.774729,3.774039,4627.4,0.02,True,8
egernia-local,egernia,Q13,votable,64,1,608,0.0,9.274,6.80846,7.780865,7.472565,4628.6,0.025,True,8
egernia-local,egernia,Q13,votable,64,2,604,0.0,9.167,6.580927,7.8736,7.733984,4628.9,0.025,True,8
egernia-local,egernia,Q13,votable,64,3,627,0.0,9.403,6.285667,8.046288,7.860796,4627.5,0.02,True,8
egernia-local,egernia,Q13,votable,8,1,572,0.0,9.448,0.843543,1.124517,1.123266,4629.4,0.015,True,8
egernia-local,egernia,Q13,votable,8,2,578,0.0,9.544,0.830549,1.107128,1.105191,4628.7,0.01,True,8
egernia-local,egernia,Q13,votable,8,3,587,0.0,9.697,0.815521,1.104584,1.10389,4627.2,0.015,True,8
egernia-local,egernia,mix,votable,32,1,8116,0.0,134.797,0.229276,0.318119,0.306206,57850.2,0.07,True,8
egernia-local,egernia,mix,votable,32,2,8138,0.0,135.212,0.22911,0.321828,0.309427,57214.7,0.065,True,8
egernia-local,egernia,mix,votable,32,3,8090,0.0,134.401,0.229904,0.328604,0.310987,58431.5,0.07,True,8
egernia-local,egernia,mix,votable,64,1,7706,0.0,127.38,0.483455,0.657609,0.568508,57795.6,0.08,True,8
egernia-local,egernia,mix,votable,64,2,7724,0.0,127.905,0.482503,0.645419,0.554928,57382.9,0.07,True,8
egernia-local,egernia,mix,votable,64,3,7663,0.0,127.009,0.486966,0.659166,0.55932,58381.2,0.07,True,8
egernia-local,egernia,mix,votable,8,1,8871,0.0,147.72,0.048757,0.086105,0.077386,57304.8,0.09,True,8
egernia-local,egernia,mix,votable,8,2,8918,0.0,148.54,0.048505,0.086821,0.077694,56586.2,0.09,True,8
egernia-local,egernia,mix,votable,8,3,8857,0.0,147.425,0.048917,0.087562,0.07805,58106.8,0.09,True,8
